counterparty;country;industry;exposure;pd_th
13111;20006;20076;502.107234736575;-3.23888011835298
13112;20019;20068;103.905221447349;-3.39240481042436
13113;20008;20056;43.8161995261908;-2.80832461598966
13114;20024;20079;110.58834893629;-2.27543246002579
13115;20001;20067;2302.2957126281;-3.14869725402409
13116;20022;20068;1090.27567874165;-3.23888011835298
13117;20018;20060;69.9815089985524;-3.54008379920615
13118;20015;20075;659.76660978049;-2.27543246002579
13119;20006;20077;1569.65374193134;-3.17900331703147
13120;20042;20069;201.745042745225;-2.46338973862845
13121;20007;20056;194.354182567771;-2.46338973862845
13122;20005;20057;339.46598879993;-3.54008379920615
13123;20043;20079;1784.65356895119;-3.03884551754563
13124;20039;20060;1047.49113481267;-3.39240481042436
13125;20027;20064;249.827790539712;-2.64047950450334
13126;20036;20052;692.193021997809;-3.23888011835298
13127;20040;20072;1430.88230145574;-2.64047950450334
13128;20015;20054;1057.68073625387;-3.39240481042436
13129;20024;20061;2198.92459596026;-3.39240481042436
13130;20006;20063;1578.76325390282;-2.46338973862845
13131;20003;20075;1101.49968970091;-3.39240481042436
13132;20009;20072;278.446261305362;-3.17900331703147
13133;20045;20060;541.450332384557;-2.27543246002579
13134;20016;20063;1396.99312283808;-2.14095156714714
13135;20037;20078;2853.03035361652;-3.23888011835298
13136;20047;20077;3146.54361439829;-3.39240481042436
13137;20044;20074;518.631811253726;-2.80832461598966
13138;20036;20072;497.99183383584;-2.27543246002579
13139;20004;20069;126.757820862156;-3.39240481042436
13140;20026;20055;707.170065450382;-2.27543246002579
13141;20014;20068;594.619768671691;-3.20906237282333
13142;20038;20051;846.493732142162;-3.23888011835298
13143;20011;20067;193.606991168927;-2.46338973862845
13144;20045;20056;762.3874729886;-2.64047950450334
13145;20050;20075;991.130830678058;-3.03884551754563
13146;20002;20078;2047.79488212409;-2.80832461598966
13147;20025;20060;2918.46344502226;-2.46338973862845
13148;20019;20055;561.805831734091;-2.80832461598966
13149;20030;20075;5602.29633714924;-2.14095156714714
13150;20002;20061;878.657989161921;-2.14095156714714
13151;20003;20067;1025.28368072304;-3.23888011835298
13152;20033;20068;1774.49731595589;-3.23888011835298
13153;20001;20053;1458.83100843968;-2.92550142591559
13154;20036;20069;4185.25429417319;-3.03884551754563
13155;20016;20069;2101.33228624675;-3.54008379920615
13156;20019;20068;387.334144310841;-3.14869725402409
13157;20046;20053;2587.73364701787;-3.20906237282333
13158;20038;20073;1480.25212081905;-3.23888011835298
13159;20042;20075;2850.3433166254;-2.46338973862845
13160;20038;20059;4384.38238550849;-2.46338973862845
13161;20005;20051;95.2879660762846;-3.39240481042436
13162;20010;20069;662.514649797231;-3.23888011835298
13163;20020;20057;811.909325378847;-3.39240481042436
13164;20018;20057;4265.7001053121;-3.17900331703147
13165;20007;20074;520.192702766508;-3.20906237282333
13166;20024;20079;1377.15904782982;-3.39240481042436
13167;20003;20058;278.662891127169;-3.54008379920615
13168;20025;20069;752.683508831385;-2.80832461598966
13169;20035;20071;338.589382823557;-3.20906237282333
13170;20048;20065;256.669371388853;-2.64047950450334
13171;20047;20064;1341.91725771399;-2.64047950450334
13172;20027;20056;1199.24435480953;-3.03884551754563
13173;20039;20080;151.541139464825;-2.80832461598966
13174;20049;20080;389.473050443628;-2.14095156714714
13175;20025;20079;26.9217356108129;-3.17900331703147
13176;20045;20079;1427.44808821919;-3.39240481042436
13177;20005;20074;535.747181158513;-3.14869725402409
13178;20002;20072;2654.86546779487;-3.17900331703147
13179;20009;20056;1093.57020440967;-3.39240481042436
13180;20033;20059;658.177216537297;-2.64047950450334
13181;20034;20074;541.235888376832;-2.64047950450334
13182;20010;20080;328.056709375232;-2.80832461598966
13183;20003;20067;306.175473611802;-3.03884551754563
13184;20050;20068;2189.1808199985;-3.14869725402409
13185;20032;20077;369.041580241174;-3.54008379920615
13186;20017;20062;2194.61096538434;-3.03884551754563
13187;20009;20057;754.965553932496;-2.46338973862845
13188;20014;20076;347.935129888356;-3.23888011835298
13189;20034;20066;28.4958513278465;-2.92550142591559
13190;20005;20062;1846.51864684167;-3.39240481042436
13191;20033;20078;219.183620065451;-2.46338973862845
13192;20039;20061;121.971181918834;-2.80832461598966
13193;20025;20075;888.575659062323;-3.23888011835298
13194;20021;20077;1151.69263044837;-2.14095156714714
13195;20045;20066;1116.65387469753;-3.23888011835298
13196;20015;20057;418.882097583264;-2.14095156714714
13197;20012;20079;1634.73289638616;-3.17900331703147
13198;20008;20074;193.009705165214;-2.14095156714714
13199;20037;20057;1444.35502235557;-2.80832461598966
13200;20040;20071;4920.98508932092;-2.64047950450334
13201;20025;20064;13.2672996260226;-2.92550142591559
13202;20024;20062;4964.48777857908;-3.17900331703147
13203;20015;20069;10.8092888258398;-3.39240481042436
13204;20001;20064;1970.97407645526;-2.64047950450334
13205;20050;20077;517.963442951441;-2.80832461598966
13206;20044;20067;2739.75679824564;-2.14095156714714
13207;20040;20067;229.771406823331;-2.80832461598966
13208;20050;20079;1454.70373917725;-3.03884551754563
13209;20011;20054;560.649808030576;-3.20906237282333
13210;20040;20057;934.207693631661;-2.14095156714714
13211;20042;20062;1881.56610532644;-2.46338973862845
13212;20012;20072;1754.5877303088;-2.46338973862845
13213;20031;20056;308.253402356058;-2.27543246002579
13214;20036;20075;918.476952286352;-2.46338973862845
13215;20036;20062;738.795638042402;-3.14869725402409
13216;20006;20060;2774.6897207603;-2.46338973862845
13217;20013;20051;1151.60861488328;-3.17900331703147
13218;20018;20059;7.03910738229752;-3.54008379920615
13219;20025;20071;541.2004776299;-3.20906237282333
13220;20012;20058;199.773937929099;-3.17900331703147
13221;20001;20058;193.846294190735;-2.46338973862845
13222;20027;20052;307.244814932346;-2.92550142591559
13223;20025;20070;834.807556080532;-3.17900331703147
13224;20020;20055;596.599302254617;-2.14095156714714
13225;20015;20075;1078.24799600513;-3.14869725402409
13226;20044;20064;1383.22557504745;-3.03884551754563
13227;20022;20062;292.183518291878;-3.23888011835298
13228;20037;20064;73.3701125718653;-3.14869725402409
13229;20024;20070;2562.07120964739;-2.80832461598966
13230;20048;20073;630.598340649158;-2.64047950450334
13231;20030;20068;579.474845901132;-3.54008379920615
13232;20044;20062;138.021895615646;-3.03884551754563
13233;20037;20072;3308.39651061182;-2.14095156714714
13234;20005;20051;1168.61649225922;-2.46338973862845
13235;20035;20059;4112.67611922181;-3.54008379920615
13236;20014;20073;7.63122269465843;-2.64047950450334
13237;20021;20052;872.194570344399;-2.14095156714714
13238;20018;20077;438.892651349306;-2.46338973862845
13239;20047;20069;2119.03315211151;-3.17900331703147
13240;20039;20060;511.691827066191;-3.14869725402409
13241;20002;20079;330.745250917971;-2.80832461598966
13242;20035;20078;345.998404139208;-2.14095156714714
13243;20021;20066;280.4804357919;-2.92550142591559
13244;20010;20061;1074.40032619507;-3.54008379920615
13245;20045;20065;261.838641483337;-3.03884551754563
13246;20020;20057;1106.3847648622;-3.23888011835298
13247;20014;20080;233.48113925366;-2.80832461598966
13248;20039;20079;874.088524467639;-2.14095156714714
13249;20005;20079;135.895208171051;-3.20906237282333
13250;20040;20055;1210.53267824919;-2.92550142591559
13251;20048;20053;437.204786576331;-3.39240481042436
13252;20016;20075;963.136184918594;-3.03884551754563
13253;20012;20051;1699.84627172412;-3.54008379920615
13254;20010;20051;202.699602115899;-2.64047950450334
13255;20027;20060;2309.80910161946;-3.14869725402409
13256;20035;20072;313.953691162169;-2.14095156714714
13257;20030;20073;305.339451413602;-2.80832461598966
13258;20018;20056;2669.35148636315;-2.92550142591559
13259;20032;20067;1731.66319160702;-2.46338973862845
13260;20016;20080;227.690884843469;-3.20906237282333
13261;20038;20055;316.095039248466;-2.14095156714714
13262;20031;20054;1384.02381255747;-3.03884551754563
13263;20032;20061;232.193964821334;-3.03884551754563
13264;20046;20065;525.375240948051;-3.23888011835298
13265;20010;20053;136.847459245473;-3.20906237282333
13266;20016;20075;607.828458305448;-2.64047950450334
13267;20037;20075;563.563437666744;-3.03884551754563
13268;20014;20065;1047.93578661503;-2.27543246002579
13269;20045;20063;1048.13883263142;-2.80832461598966
13270;20040;20060;1150.97775771738;-2.64047950450334
13271;20002;20067;1098.59951395066;-2.46338973862845
13272;20027;20068;352.15948568657;-3.23888011835298
13273;20035;20064;518.152978736907;-3.54008379920615
13274;20031;20065;411.998418625444;-2.64047950450334
13275;20008;20058;1362.00332544268;-3.17900331703147
13276;20025;20071;1522.3180620043;-2.27543246002579
13277;20027;20080;1945.95862916651;-3.20906237282333
13278;20037;20072;223.113544750959;-3.39240481042436
13279;20042;20056;660.036827076367;-3.17900331703147
13280;20014;20057;2287.75940608282;-3.39240481042436
13281;20019;20075;120.733638759702;-2.46338973862845
13282;20014;20059;1524.44862948881;-2.64047950450334
13283;20042;20080;71.6368335664277;-2.64047950450334
13284;20030;20054;5384.35714103677;-3.54008379920615
13285;20012;20057;81.9827825762331;-2.80832461598966
13286;20011;20068;112.647320137233;-3.17900331703147
13287;20016;20078;549.896481912583;-3.20906237282333
13288;20026;20071;2997.58155627136;-3.03884551754563
13289;20006;20074;367.345364298671;-2.64047950450334
13290;20034;20058;810.467950991048;-3.54008379920615
13291;20035;20080;1030.70581513913;-2.14095156714714
13292;20007;20051;1123.68516806037;-3.23888011835298
13293;20048;20058;679.960381239653;-3.20906237282333
13294;20049;20075;2121.9281683347;-2.80832461598966
13295;20029;20059;61.4027481841782;-3.54008379920615
13296;20009;20069;437.055930495262;-2.92550142591559
13297;20044;20060;1166.55246755219;-2.46338973862845
13298;20042;20065;4067.64725388444;-2.64047950450334
13299;20047;20063;882.904863874328;-3.17900331703147
13300;20024;20079;2432.77631065684;-3.14869725402409
13301;20026;20077;4868.5575287272;-2.14095156714714
13302;20008;20076;90.208109933883;-3.17900331703147
13303;20044;20062;677.446482237428;-2.46338973862845
13304;20037;20052;101.273959968239;-3.23888011835298
13305;20033;20057;600.847116510368;-3.14869725402409
13306;20018;20067;1707.8735063875;-3.17900331703147
13307;20007;20067;1877.41279779913;-2.46338973862845
13308;20039;20077;939.699205305032;-2.27543246002579
13309;20017;20074;2781.16667253857;-3.17900331703147
13310;20043;20061;539.442524313927;-2.14095156714714
13311;20015;20062;395.217206794769;-2.92550142591559
13312;20012;20054;320.406416187484;-2.64047950450334
13313;20045;20068;726.144789850851;-2.80832461598966
13314;20010;20053;519.379808567464;-2.64047950450334
13315;20003;20070;55.4614327847958;-3.20906237282333
13316;20022;20069;309.066157322377;-3.23888011835298
13317;20029;20079;1571.37024857057;-2.80832461598966
13318;20047;20058;761.483515570772;-3.03884551754563
13319;20023;20064;1300.28672232748;-3.39240481042436
13320;20011;20055;822.85566751737;-2.92550142591559
13321;20040;20074;969.886314095095;-2.64047950450334
13322;20009;20064;1160.55873218448;-2.80832461598966
13323;20049;20064;1567.13054320755;-2.80832461598966
13324;20012;20056;3103.49152965431;-3.14869725402409
13325;20038;20077;576.019559986889;-3.03884551754563
13326;20045;20055;1767.21019289436;-3.03884551754563
13327;20016;20054;389.437870122492;-2.14095156714714
13328;20022;20054;124.565230682492;-3.39240481042436
13329;20023;20071;2241.59482035788;-3.23888011835298
13330;20005;20059;163.40374475676;-3.17900331703147
13331;20028;20052;10.6755461944815;-3.14869725402409
13332;20014;20056;310.074986378313;-3.20906237282333
13333;20032;20064;106.49105347693;-2.64047950450334
13334;20020;20051;367.546737194061;-2.80832461598966
13335;20048;20056;1977.40381761434;-2.27543246002579
13336;20029;20080;835.782281081092;-2.27543246002579
13337;20016;20080;285.728391823563;-2.46338973862845
13338;20006;20077;1521.22195242884;-2.64047950450334
13339;20008;20060;1437.71967011537;-3.54008379920615
13340;20027;20072;680.25733763352;-3.03884551754563
13341;20024;20054;680.018760729581;-2.92550142591559
13342;20019;20057;1992.04110203818;-2.64047950450334
13343;20012;20070;134.620393478198;-3.17900331703147
13344;20006;20051;1382.92106981845;-2.80832461598966
13345;20048;20065;1908.79149913762;-3.17900331703147
13346;20003;20054;646.031549200416;-3.54008379920615
13347;20049;20053;413.161892443895;-3.20906237282333
13348;20025;20064;426.386898383498;-3.20906237282333
13349;20037;20062;493.616616353393;-2.92550142591559
13350;20034;20059;1744.33046190373;-3.20906237282333
13351;20007;20054;76.0709755158202;-2.46338973862845
13352;20043;20077;124.06874792256;-3.54008379920615
13353;20030;20079;129.181534983218;-3.03884551754563
13354;20040;20067;7409.27074435067;-3.17900331703147
13355;20031;20071;2110.31927342031;-3.17900331703147
13356;20028;20074;7.9227713868022;-2.92550142591559
13357;20025;20074;17.9838915355504;-2.64047950450334
13358;20047;20078;2498.0040808425;-3.20906237282333
13359;20016;20059;387.328950688243;-3.54008379920615
13360;20024;20071;3602.31659354127;-2.80832461598966
13361;20003;20076;183.229377027601;-3.20906237282333
13362;20011;20059;134.391160778491;-3.39240481042436
13363;20043;20075;591.980322264135;-2.14095156714714
13364;20050;20061;893.731861333263;-3.54008379920615
13365;20004;20078;3905.93064369118;-3.20906237282333
13366;20035;20053;2726.04397485468;-2.14095156714714
13367;20045;20077;1197.23293367298;-3.39240481042436
13368;20023;20074;1298.10339505917;-2.46338973862845
13369;20012;20075;1039.65233634682;-2.14095156714714
13370;20031;20058;1083.53920369865;-3.17900331703147
13371;20046;20060;566.836905665696;-3.39240481042436
13372;20009;20062;69.0551097504795;-3.03884551754563
13373;20010;20057;792.441636428205;-3.03884551754563
13374;20040;20054;2307.52102086756;-2.92550142591559
13375;20042;20069;231.966243125498;-3.54008379920615
13376;20050;20058;2141.35998286644;-2.46338973862845
13377;20019;20056;849.752097063468;-2.27543246002579
13378;20047;20053;2405.36781574104;-3.39240481042436
13379;20012;20072;608.99225063622;-3.39240481042436
13380;20046;20066;7.61296832934022;-3.23888011835298
13381;20041;20062;1373.09708069534;-3.23888011835298
13382;20015;20063;579.968906007707;-2.46338973862845
13383;20019;20062;449.363320600241;-2.27543246002579
13384;20035;20072;1832.66217998209;-3.20906237282333
13385;20045;20073;98.3473376746662;-2.92550142591559
13386;20017;20076;2209.77065885875;-2.64047950450334
13387;20004;20070;405.675386078656;-2.92550142591559
13388;20043;20056;680.441860575229;-2.64047950450334
13389;20043;20067;362.643814645708;-3.14869725402409
13390;20036;20067;4646.021682517;-2.80832461598966
13391;20036;20065;76.106054840114;-2.80832461598966
13392;20043;20073;897.023900479151;-3.23888011835298
13393;20030;20058;2414.99561995307;-3.23888011835298
13394;20043;20072;87.4102590605617;-3.20906237282333
13395;20048;20053;186.068878509104;-3.54008379920615
13396;20050;20076;2604.92203930829;-3.20906237282333
13397;20020;20064;462.303000502288;-3.23888011835298
13398;20015;20056;369.403134902633;-3.03884551754563
13399;20032;20076;1707.94680333676;-3.39240481042436
13400;20001;20066;3022.93006961741;-2.80832461598966
13401;20044;20059;2066.6588488126;-3.14869725402409
13402;20002;20072;1295.57163636656;-3.03884551754563
13403;20010;20056;1080.4557666693;-2.27543246002579
13404;20041;20065;39.4822941161692;-2.46338973862845
13405;20039;20054;318.775269668549;-3.54008379920615
13406;20039;20077;1466.97949795964;-3.54008379920615
13407;20009;20071;9.32434480637312;-2.14095156714714
13408;20009;20052;855.595748640758;-3.03884551754563
13409;20031;20074;68.0311960126209;-2.27543246002579
13410;20049;20072;1190.25782491536;-3.39240481042436
13411;20004;20078;3140.98191989546;-3.20906237282333
13412;20020;20079;387.465197592974;-2.64047950450334
